sequence,seq_type,method,pair,baseline_idx,ratio,num_matches,num_correct,num_ground_truth
i_veggies,illumination,sift,1_3,3,0.6,296,286,1346
i_veggies,illumination,sift,1_3,3,0.65,358,344,1346
i_veggies,illumination,sift,1_3,3,0.7,423,403,1346
i_veggies,illumination,sift,1_3,3,0.75,496,459,1346
i_veggies,illumination,sift,1_3,3,0.8,589,510,1346
i_veggies,illumination,sift,1_3,3,0.85,722,566,1346
i_veggies,illumination,sift,1_3,3,0.9,999,626,1346
i_veggies,illumination,sift,1_3,3,0.95,1491,673,1346
i_veggies,illumination,sift,1_3,3,0.99,2195,706,1346
i_veggies,illumination,sift,1_4,4,0.5,165,155,1452
i_veggies,illumination,sift,1_4,4,0.55,226,213,1452
i_veggies,illumination,sift,1_4,4,0.6,304,288,1452
i_veggies,illumination,sift,1_4,4,0.65,376,358,1452
i_veggies,illumination,sift,1_4,4,0.7,440,415,1452
i_veggies,illumination,sift,1_4,4,0.75,536,492,1452
i_veggies,illumination,sift,1_4,4,0.8,641,552,1452
i_veggies,illumination,sift,1_4,4,0.85,793,626,1452
i_veggies,illumination,sift,1_4,4,0.9,1032,685,1452
i_veggies,illumination,sift,1_4,4,0.95,1452,734,1452
i_veggies,illumination,sift,1_4,4,0.99,2223,769,1452
i_veggies,illumination,sift,1_5,5,0.5,9,9,1070
i_veggies,illumination,sift,1_5,5,0.55,16,11,1070
i_veggies,illumination,sift,1_5,5,0.6,24,17,1070
i_veggies,illumination,sift,1_5,5,0.65,35,26,1070
i_veggies,illumination,sift,1_5,5,0.7,61,42,1070
i_veggies,illumination,sift,1_5,5,0.75,104,64,1070
i_veggies,illumination,sift,1_5,5,0.8,180,88,1070
i_veggies,illumination,sift,1_5,5,0.85,329,120,1070
i_veggies,illumination,sift,1_5,5,0.9,593,144,1070
i_veggies,illumination,sift,1_5,5,0.95,1203,175,1070
i_veggies,illumination,sift,1_5,5,0.99,2169,200,1070
i_veggies,illumination,sift,1_6,6,0.5,9,9,992
i_veggies,illumination,sift,1_6,6,0.55,15,14,992
i_veggies,illumination,sift,1_6,6,0.6,25,20,992
i_veggies,illumination,sift,1_6,6,0.65,38,27,992
i_veggies,illumination,sift,1_6,6,0.7,58,35,992
i_veggies,illumination,sift,1_6,6,0.75,96,52,992
i_veggies,illumination,sift,1_6,6,0.8,174,68,992
i_veggies,illumination,sift,1_6,6,0.85,295,88,992
i_veggies,illumination,sift,1_6,6,0.9,542,109,992
i_veggies,illumination,sift,1_6,6,0.95,1147,137,992
i_veggies,illumination,sift,1_6,6,0.99,2137,166,992
i_veggies,illumination,orb,1_2,2,0.5,356,352,1596
i_veggies,illumination,orb,1_2,2,0.55,463,452,1596
i_veggies,illumination,orb,1_2,2,0.6,543,524,1596
i_veggies,illumination,orb,1_2,2,0.65,625,599,1596
i_veggies,illumination,orb,1_2,2,0.7,717,680,1596
i_veggies,illumination,orb,1_2,2,0.75,823,773,1596
i_veggies,illumination,orb,1_2,2,0.8,964,879,1596
i_veggies,illumination,orb,1_2,2,0.85,1103,960,1596
i_veggies,illumination,orb,1_2,2,0.9,1279,1038,1596
i_veggies,illumination,orb,1_2,2,0.95,1566,1125,1596
i_veggies,illumination,orb,1_2,2,0.99,1887,1184,1596
i_veggies,illumination,orb,1_3,3,0.5,38,38,1035
i_veggies,illumination,orb,1_3,3,0.55,57,57,1035
i_veggies,illumination,orb,1_3,3,0.6,83,82,1035
i_veggies,illumination,orb,1_3,3,0.65,126,120,1035
i_veggies,illumination,orb,1_3,3,0.7,178,157,1035
i_veggies,illumination,orb,1_3,3,0.75,237,199,1035
i_veggies,illumination,orb,1_3,3,0.8,332,257,1035
i_veggies,illumination,orb,1_3,3,0.85,443,314,1035
i_veggies,illumination,orb,1_3,3,0.9,676,387,1035
i_veggies,illumination,orb,1_3,3,0.95,1121,446,1035
i_veggies,illumination,orb,1_3,3,0.99,1838,513,1035
i_veggies,illumination,orb,1_4,4,0.5,31,30,1307
i_veggies,illumination,orb,1_4,4,0.55,45,44,1307
i_veggies,illumination,orb,1_4,4,0.6,69,66,1307
i_veggies,illumination,orb,1_4,4,0.65,116,108,1307
i_veggies,illumination,orb,1_4,4,0.7,165,151,1307
i_veggies,illumination,orb,1_4,4,0.75,232,192,1307
i_veggies,illumination,orb,1_4,4,0.8,338,263,1307
i_veggies,illumination,orb,1_4,4,0.85,486,335,1307
i_veggies,illumination,orb,1_4,4,0.9,716,416,1307
i_veggies,illumination,orb,1_4,4,0.95,1128,495,1307
i_veggies,illumination,orb,1_4,4,0.99,1826,586,1307
i_veggies,illumination,orb,1_5,5,0.5,2,2,928
i_veggies,illumination,orb,1_5,5,0.55,3,3,928
i_veggies,illumination,orb,1_5,5,0.6,7,6,928
i_veggies,illumination,orb,1_5,5,0.65,11,9,928
i_veggies,illumination,orb,1_5,5,0.7,19,14,928
i_veggies,illumination,orb,1_5,5,0.75,46,21,928
i_veggies,illumination,orb,1_5,5,0.8,81,30,928
i_veggies,illumination,orb,1_5,5,0.85,180,47,928
i_veggies,illumination,orb,1_5,5,0.9,401,68,928
i_veggies,illumination,orb,1_5,5,0.95,918,103,928
i_veggies,illumination,orb,1_5,5,0.99,1784,131,928
i_veggies,illumination,orb,1_6,6,0.5,2,1,815
i_veggies,illumination,orb,1_6,6,0.55,3,1,815
i_veggies,illumination,orb,1_6,6,0.6,4,2,815
i_veggies,illumination,orb,1_6,6,0.65,4,2,815
i_veggies,illumination,orb,1_6,6,0.7,13,7,815
i_veggies,illumination,orb,1_6,6,0.75,26,9,815
i_veggies,illumination,orb,1_6,6,0.8,60,15,815
i_veggies,illumination,orb,1_6,6,0.85,151,29,815
i_veggies,illumination,orb,1_6,6,0.9,374,47,815
i_veggies,illumination,orb,1_6,6,0.95,903,76,815
i_veggies,illumination,orb,1_6,6,0.99,1761,97,815
i_village,illumination,sift,1_2,2,0.5,14,13,447
i_village,illumination,sift,1_2,2,0.55,20,19,447
i_village,illumination,sift,1_2,2,0.6,29,27,447
i_village,illumination,sift,1_2,2,0.65,41,38,447
i_village,illumination,sift,1_2,2,0.7,56,51,447
i_village,illumination,sift,1_2,2,0.75,78,66,447
i_village,illumination,sift,1_2,2,0.8,106,82,447
i_village,illumination,sift,1_2,2,0.85,174,97,447
i_village,illumination,sift,1_2,2,0.9,308,114,447
i_village,illumination,sift,1_2,2,0.95,707,130,447
i_village,illumination,sift,1_2,2,0.99,1434,144,447
i_village,illumination,sift,1_3,3,0.5,5,4,567
i_village,illumination,sift,1_3,3,0.55,13,12,567
i_village,illumination,sift,1_3,3,0.6,22,21,567
i_village,illumination,sift,1_3,3,0.65,32,30,567
i_village,illumination,sift,1_3,3,0.7,41,38,567
i_village,illumination,sift,1_3,3,0.75,61,50,567
i_village,illumination,sift,1_3,3,0.8,98,72,567
i_village,illumination,sift,1_3,3,0.85,159,88,567
i_village,illumination,sift,1_3,3,0.9,313,106,567
i_village,illumination,sift,1_3,3,0.95,697,128,567
i_village,illumination,sift,1_3,3,0.99,1418,143,567
i_village,illumination,sift,1_4,4,0.5,11,11,503
i_village,illumination,sift,1_4,4,0.55,16,15,503
i_village,illumination,sift,1_4,4,0.6,22,21,503
i_village,illumination,sift,1_4,4,0.65,32,30,503
i_village,illumination,sift,1_4,4,0.7,47,42,503
i_village,illumination,sift,1_4,4,0.75,66,53,503
i_village,illumination,sift,1_4,4,0.8,107,73,503
i_village,illumination,sift,1_4,4,0.85,172,91,503
i_village,illumination,sift,1_4,4,0.9,339,113,503
i_village,illumination,sift,1_4,4,0.95,722,134,503
i_village,illumination,sift,1_4,4,0.99,1435,149,503
i_village,illumination,sift,1_5,5,0.5,218,216,840
i_village,illumination,sift,1_5,5,0.55,264,261,840
i_village,illumination,sift,1_5,5,0.6,312,308,840
i_village,illumination,sift,1_5,5,0.65,341,336,840
i_village,illumination,sift,1_5,5,0.7,386,377,840
i_village,illumination,sift,1_5,5,0.75,431,415,840
i_village,illumination,sift,1_5,5,0.8,477,448,840
i_village,illumination,sift,1_5,5,0.85,555,482,840
i_village,illumination,sift,1_5,5,0.9,685,503,840
i_village,illumination,sift,1_5,5,0.95,976,520,840
i_village,illumination,sift,1_5,5,0.99,1481,532,840
i_village,illumination,sift,1_6,6,0.5,17,16,536
i_village,illumination,sift,1_6,6,0.55,23,22,536
i_village,illumination,sift,1_6,6,0.6,34,32,536
i_village,illumination,sift,1_6,6,0.65,41,37,536
i_village,illumination,sift,1_6,6,0.7,53,46,536
i_village,illumination,sift,1_6,6,0.75,86,71,536
i_village,illumination,sift,1_6,6,0.8,116,85,536
i_village,illumination,sift,1_6,6,0.85,177,95,536
i_village,illumination,sift,1_6,6,0.9,320,115,536
i_village,illumination,sift,1_6,6,0.95,703,134,536
i_village,illumination,sift,1_6,6,0.99,1431,147,536
i_village,illumination,orb,1_2,2,0.5,4,4,1215
i_village,illumination,orb,1_2,2,0.55,9,8,1215
i_village,illumination,orb,1_2,2,0.6,15,13,1215
i_village,illumination,orb,1_2,2,0.65,26,24,1215
i_village,illumination,orb,1_2,2,0.7,46,42,1215
i_village,illumination,orb,1_2,2,0.75,64,57,1215
i_village,illumination,orb,1_2,2,0.8,108,81,1215
i_village,illumination,orb,1_2,2,0.85,188,104,1215
i_village,illumination,orb,1_2,2,0.9,388,140,1215
i_village,illumination,orb,1_2,2,0.95,873,188,1215
i_village,illumination,orb,1_2,2,0.99,1776,226,1215
i_village,illumination,orb,1_3,3,0.5,0,0,1169
i_village,illumination,orb,1_3,3,0.55,0,0,1169
i_village,illumination,orb,1_3,3,0.6,3,3,1169
i_village,illumination,orb,1_3,3,0.65,9,9,1169
i_village,illumination,orb,1_3,3,0.7,17,14,1169
i_village,illumination,orb,1_3,3,0.75,36,26,1169
i_village,illumination,orb,1_3,3,0.8,71,37,1169
i_village,illumination,orb,1_3,3,0.85,160,62,1169
i_village,illumination,orb,1_3,3,0.9,355,96,1169
i_village,illumination,orb,1_3,3,0.95,867,134,1169
i_village,illumination,orb,1_3,3,0.99,1763,176,1169
i_village,illumination,orb,1_4,4,0.5,5,3,1219
i_village,illumination,orb,1_4,4,0.55,8,5,1219
i_village,illumination,orb,1_4,4,0.6,11,8,1219
i_village,illumination,orb,1_4,4,0.65,21,15,1219
i_village,illumination,orb,1_4,4,0.7,29,22,1219
i_village,illumination,orb,1_4,4,0.75,57,44,1219
i_village,illumination,orb,1_4,4,0.8,98,71,1219
i_village,illumination,orb,1_4,4,0.85,194,102,1219
i_village,illumination,orb,1_4,4,0.9,390,135,1219
i_village,illumination,orb,1_4,4,0.95,881,171,1219
i_village,illumination,orb,1_4,4,0.99,1773,232,1219
i_village,illumination,orb,1_5,5,0.5,112,110,1543
i_village,illumination,orb,1_5,5,0.55,160,157,1543
i_village,illumination,orb,1_5,5,0.6,212,207,1543
i_village,illumination,orb,1_5,5,0.65,269,263,1543
i_village,illumination,orb,1_5,5,0.7,334,317,1543
i_village,illumination,orb,1_5,5,0.75,389,359,1543
i_village,illumination,orb,1_5,5,0.8,470,412,1543
i_village,illumination,orb,1_5,5,0.85,598,490,1543
i_village,illumination,orb,1_5,5,0.9,797,561,1543
i_village,illumination,orb,1_5,5,0.95,1188,629,1543
i_village,illumination,orb,1_5,5,0.99,1830,703,1543
i_village,illumination,orb,1_6,6,0.5,9,8,1078
i_village,illumination,orb,1_6,6,0.55,14,13,1078
i_village,illumination,orb,1_6,6,0.6,21,18,1078
i_village,illumination,orb,1_6,6,0.65,29,25,1078
i_village,illumination,orb,1_6,6,0.7,40,33,1078
i_village,illumination,orb,1_6,6,0.75,67,52,1078
i_village,illumination,orb,1_6,6,0.8,104,68,1078
i_village,illumination,orb,1_6,6,0.85,183,84,1078
i_village,illumination,orb,1_6,6,0.9,397,114,1078
i_village,illumination,orb,1_6,6,0.95,858,149,1078
i_village,illumination,orb,1_6,6,0.99,1766,187,1078
i_whitebuilding,illumination,sift,1_2,2,0.5,794,779,1158
i_whitebuilding,illumination,sift,1_2,2,0.55,829,806,1158
i_whitebuilding,illumination,sift,1_2,2,0.6,877,847,1158
i_whitebuilding,illumination,sift,1_2,2,0.65,905,866,1158
i_whitebuilding,illumination,sift,1_2,2,0.7,945,895,1158
i_whitebuilding,illumination,sift,1_2,2,0.75,983,910,1158
i_whitebuilding,illumination,sift,1_2,2,0.8,1035,925,1158
i_whitebuilding,illumination,sift,1_2,2,0.85,1108,941,1158
i_whitebuilding,illumination,sift,1_2,2,0.9,1239,964,1158
i_whitebuilding,illumination,sift,1_2,2,0.95,1421,975,1158
i_whitebuilding,illumination,sift,1_2,2,0.99,1660,989,1158
i_whitebuilding,illumination,sift,1_3,3,0.5,468,447,849
i_whitebuilding,illumination,sift,1_3,3,0.55,503,477,849
i_whitebuilding,illumination,sift,1_3,3,0.6,533,500,849
i_whitebuilding,illumination,sift,1_3,3,0.65,573,523,849
i_whitebuilding,illumination,sift,1_3,3,0.7,612,549,849
i_whitebuilding,illumination,sift,1_3,3,0.75,666,576,849
i_whitebuilding,illumination,sift,1_3,3,0.8,735,594,849
i_whitebuilding,illumination,sift,1_3,3,0.85,836,613,849
i_whitebuilding,illumination,sift,1_3,3,0.9,982,632,849
i_whitebuilding,illumination,sift,1_3,3,0.95,1255,649,849
i_whitebuilding,illumination,sift,1_3,3,0.99,1613,658,849
i_whitebuilding,illumination,sift,1_4,4,0.5,169,162,576
i_whitebuilding,illumination,sift,1_4,4,0.55,193,179,576
i_whitebuilding,illumination,sift,1_4,4,0.6,218,197,576
i_whitebuilding,illumination,sift,1_4,4,0.65,248,215,576
i_whitebuilding,illumination,sift,1_4,4,0.7,295,239,576
i_whitebuilding,illumination,sift,1_4,4,0.75,350,266,576
i_whitebuilding,illumination,sift,1_4,4,0.8,423,280,576
i_whitebuilding,illumination,sift,1_4,4,0.85,562,294,576
i_whitebuilding,illumination,sift,1_4,4,0.9,759,306,576
i_whitebuilding,illumination,sift,1_4,4,0.95,1091,317,576
i_whitebuilding,illumination,sift,1_4,4,0.99,1588,322,576
i_whitebuilding,illumination,sift,1_5,5,0.5,135,128,625
i_whitebuilding,illumination,sift,1_5,5,0.55,173,158,625
i_whitebuilding,illumination,sift,1_5,5,0.6,202,180,625
i_whitebuilding,illumination,sift,1_5,5,0.65,241,206,625
i_whitebuilding,illumination,sift,1_5,5,0.7,287,224,625
i_whitebuilding,illumination,sift,1_5,5,0.75,340,242,625
i_whitebuilding,illumination,sift,1_5,5,0.8,408,262,625
i_whitebuilding,illumination,sift,1_5,5,0.85,521,289,625
i_whitebuilding,illumination,sift,1_5,5,0.9,702,309,625
i_whitebuilding,illumination,sift,1_5,5,0.95,1044,325,625
i_whitebuilding,illumination,sift,1_5,5,0.99,1567,344,625
i_whitebuilding,illumination,sift,1_6,6,0.5,97,90,716
i_whitebuilding,illumination,sift,1_6,6,0.55,122,112,716
i_whitebuilding,illumination,sift,1_6,6,0.6,159,140,716
i_whitebuilding,illumination,sift,1_6,6,0.65,206,173,716
i_whitebuilding,illumination,sift,1_6,6,0.7,246,199,716
i_whitebuilding,illumination,sift,1_6,6,0.75,312,230,716
i_whitebuilding,illumination,sift,1_6,6,0.8,388,255,716
i_whitebuilding,illumination,sift,1_6,6,0.85,528,293,716
i_whitebuilding,illumination,sift,1_6,6,0.9,719,315,716
i_whitebuilding,illumination,sift,1_6,6,0.95,1087,339,716
i_whitebuilding,illumination,sift,1_6,6,0.99,1581,355,716
i_whitebuilding,illumination,orb,1_2,2,0.5,907,904,1917
i_whitebuilding,illumination,orb,1_2,2,0.55,1009,1005,1917
i_whitebuilding,illumination,orb,1_2,2,0.6,1104,1097,1917
i_whitebuilding,illumination,orb,1_2,2,0.65,1189,1179,1917
i_whitebuilding,illumination,orb,1_2,2,0.7,1270,1258,1917
i_whitebuilding,illumination,orb,1_2,2,0.75,1352,1336,1917
i_whitebuilding,illumination,orb,1_2,2,0.8,1433,1405,1917
i_whitebuilding,illumination,orb,1_2,2,0.85,1539,1489,1917
i_whitebuilding,illumination,orb,1_2,2,0.9,1654,1556,1917
i_whitebuilding,illumination,orb,1_2,2,0.95,1793,1629,1917
i_whitebuilding,illumination,orb,1_2,2,0.99,1936,1668,1917
i_whitebuilding,illumination,orb,1_3,3,0.5,311,306,1700
i_whitebuilding,illumination,orb,1_3,3,0.55,393,383,1700
i_whitebuilding,illumination,orb,1_3,3,0.6,465,452,1700
i_whitebuilding,illumination,orb,1_3,3,0.65,564,545,1700
i_whitebuilding,illumination,orb,1_3,3,0.7,659,630,1700
i_whitebuilding,illumination,orb,1_3,3,0.75,737,699,1700
i_whitebuilding,illumination,orb,1_3,3,0.8,883,809,1700
i_whitebuilding,illumination,orb,1_3,3,0.85,1029,899,1700
i_whitebuilding,illumination,orb,1_3,3,0.9,1239,1010,1700
i_whitebuilding,illumination,orb,1_3,3,0.95,1509,1111,1700
i_whitebuilding,illumination,orb,1_3,3,0.99,1870,1191,1700
i_whitebuilding,illumination,orb,1_4,4,0.5,50,49,1023
i_whitebuilding,illumination,orb,1_4,4,0.55,71,67,1023
i_whitebuilding,illumination,orb,1_4,4,0.6,91,84,1023
i_whitebuilding,illumination,orb,1_4,4,0.65,119,103,1023
i_whitebuilding,illumination,orb,1_4,4,0.7,160,136,1023
i_whitebuilding,illumination,orb,1_4,4,0.75,195,158,1023
i_whitebuilding,illumination,orb,1_4,4,0.8,277,202,1023
i_whitebuilding,illumination,orb,1_4,4,0.85,417,264,1023
i_whitebuilding,illumination,orb,1_4,4,0.9,632,330,1023
i_whitebuilding,illumination,orb,1_4,4,0.95,1066,389,1023
i_whitebuilding,illumination,orb,1_4,4,0.99,1765,436,1023
i_whitebuilding,illumination,orb,1_5,5,0.5,20,20,1303
i_whitebuilding,illumination,orb,1_5,5,0.55,41,39,1303
i_whitebuilding,illumination,orb,1_5,5,0.6,59,56,1303
i_whitebuilding,illumination,orb,1_5,5,0.65,87,80,1303
i_whitebuilding,illumination,orb,1_5,5,0.7,133,120,1303
i_whitebuilding,illumination,orb,1_5,5,0.75,181,151,1303
i_whitebuilding,illumination,orb,1_5,5,0.8,255,198,1303
i_whitebuilding,illumination,orb,1_5,5,0.85,399,269,1303
i_whitebuilding,illumination,orb,1_5,5,0.9,650,349,1303
i_whitebuilding,illumination,orb,1_5,5,0.95,1098,437,1303
i_whitebuilding,illumination,orb,1_5,5,0.99,1774,515,1303
i_whitebuilding,illumination,orb,1_6,6,0.5,35,34,1255
i_whitebuilding,illumination,orb,1_6,6,0.55,51,45,1255
i_whitebuilding,illumination,orb,1_6,6,0.6,72,63,1255
i_whitebuilding,illumination,orb,1_6,6,0.65,105,90,1255
i_whitebuilding,illumination,orb,1_6,6,0.7,140,113,1255
i_whitebuilding,illumination,orb,1_6,6,0.75,189,145,1255
i_whitebuilding,illumination,orb,1_6,6,0.8,268,189,1255
i_whitebuilding,illumination,orb,1_6,6,0.85,400,240,1255
i_whitebuilding,illumination,orb,1_6,6,0.9,656,318,1255
i_whitebuilding,illumination,orb,1_6,6,0.95,1127,402,1255
i_whitebuilding,illumination,orb,1_6,6,0.99,1779,465,1255
i_yellowtent,illumination,sift,1_2,2,0.5,1018,990,2355
i_yellowtent,illumination,sift,1_2,2,0.55,1162,1117,2355
i_yellowtent,illumination,sift,1_2,2,0.6,1289,1223,2355
i_yellowtent,illumination,sift,1_2,2,0.65,1394,1298,2355
i_yellowtent,illumination,sift,1_2,2,0.7,1504,1380,2355
i_yellowtent,illumination,sift,1_2,2,0.75,1621,1452,2355
i_yellowtent,illumination,sift,1_2,2,0.8,1782,1538,2355
i_yellowtent,illumination,sift,1_2,2,0.85,1968,1605,2355
i_yellowtent,illumination,sift,1_2,2,0.9,2200,1664,2355
i_yellowtent,illumination,sift,1_2,2,0.95,2572,1727,2355
i_yellowtent,illumination,sift,1_2,2,0.99,3071,1767,2355
i_yellowtent,illumination,sift,1_3,3,0.5,208,195,1782
i_yellowtent,illumination,sift,1_3,3,0.55,276,256,1782
i_yellowtent,illumination,sift,1_3,3,0.6,387,356,1782
i_yellowtent,illumination,sift,1_3,3,0.65,494,437,1782
i_yellowtent,illumination,sift,1_3,3,0.7,609,519,1782
i_yellowtent,illumination,sift,1_3,3,0.75,735,596,1782
i_yellowtent,illumination,sift,1_3,3,0.8,857,649,1782
i_yellowtent,illumination,sift,1_3,3,0.85,1055,728,1782
i_yellowtent,illumination,sift,1_3,3,0.9,1397,784,1782
i_yellowtent,illumination,sift,1_3,3,0.95,1993,859,1782
i_yellowtent,illumination,sift,1_3,3,0.99,2883,915,1782
i_yellowtent,illumination,sift,1_4,4,0.5,50,47,1182
i_yellowtent,illumination,sift,1_4,4,0.55,65,59,1182
i_yellowtent,illumination,sift,1_4,4,0.6,87,74,1182
i_yellowtent,illumination,sift,1_4,4,0.65,127,101,1182
i_yellowtent,illumination,sift,1_4,4,0.7,178,127,1182
i_yellowtent,illumination,sift,1_4,4,0.75,248,158,1182
i_yellowtent,illumination,sift,1_4,4,0.8,366,190,1182
i_yellowtent,illumination,sift,1_4,4,0.85,590,236,1182
i_yellowtent,illumination,sift,1_4,4,0.9,968,278,1182
i_yellowtent,illumination,sift,1_4,4,0.95,1645,313,1182
i_yellowtent,illumination,sift,1_4,4,0.99,2783,357,1182
i_yellowtent,illumination,sift,1_5,5,0.5,122,113,1538
i_yellowtent,illumination,sift,1_5,5,0.55,160,144,1538
i_yellowtent,illumination,sift,1_5,5,0.6,199,175,1538
i_yellowtent,illumination,sift,1_5,5,0.65,251,216,1538
i_yellowtent,illumination,sift,1_5,5,0.7,301,251,1538
i_yellowtent,illumination,sift,1_5,5,0.75,399,297,1538
i_yellowtent,illumination,sift,1_5,5,0.8,527,339,1538
i_yellowtent,illumination,sift,1_5,5,0.85,719,392,1538
i_yellowtent,illumination,sift,1_5,5,0.9,1055,444,1538
i_yellowtent,illumination,sift,1_5,5,0.95,1719,497,1538
i_yellowtent,illumination,sift,1_5,5,0.99,2810,553,1538
i_yellowtent,illumination,sift,1_6,6,0.5,35,34,1214
i_yellowtent,illumination,sift,1_6,6,0.55,52,49,1214
i_yellowtent,illumination,sift,1_6,6,0.6,81,67,1214
i_yellowtent,illumination,sift,1_6,6,0.65,111,86,1214
i_yellowtent,illumination,sift,1_6,6,0.7,150,105,1214
i_yellowtent,illumination,sift,1_6,6,0.75,205,132,1214
i_yellowtent,illumination,sift,1_6,6,0.8,319,161,1214
i_yellowtent,illumination,sift,1_6,6,0.85,543,201,1214
i_yellowtent,illumination,sift,1_6,6,0.9,908,243,1214
i_yellowtent,illumination,sift,1_6,6,0.95,1616,280,1214
i_yellowtent,illumination,sift,1_6,6,0.99,2836,308,1214
i_yellowtent,illumination,orb,1_2,2,0.5,377,354,1760
i_yellowtent,illumination,orb,1_2,2,0.55,485,454,1760
i_yellowtent,illumination,orb,1_2,2,0.6,553,511,1760
i_yellowtent,illumination,orb,1_2,2,0.65,659,590,1760
i_yellowtent,illumination,orb,1_2,2,0.7,779,680,1760
i_yellowtent,illumination,orb,1_2,2,0.75,887,752,1760
i_yellowtent,illumination,orb,1_2,2,0.8,1019,834,1760
i_yellowtent,illumination,orb,1_2,2,0.85,1205,951,1760
i_yellowtent,illumination,orb,1_2,2,0.9,1387,1027,1760
i_yellowtent,illumination,orb,1_2,2,0.95,1659,1116,1760
i_yellowtent,illumination,orb,1_2,2,0.99,1919,1171,1760
i_yellowtent,illumination,orb,1_3,3,0.5,79,71,1175
i_yellowtent,illumination,orb,1_3,3,0.55,116,101,1175
i_yellowtent,illumination,orb,1_3,3,0.6,158,133,1175
i_yellowtent,illumination,orb,1_3,3,0.65,196,158,1175
i_yellowtent,illumination,orb,1_3,3,0.7,262,204,1175
i_yellowtent,illumination,orb,1_3,3,0.75,349,260,1175
i_yellowtent,illumination,orb,1_3,3,0.8,449,305,1175
i_yellowtent,illumination,orb,1_3,3,0.85,625,368,1175
i_yellowtent,illumination,orb,1_3,3,0.9,847,416,1175
i_yellowtent,illumination,orb,1_3,3,0.95,1265,474,1175
i_yellowtent,illumination,orb,1_3,3,0.99,1846,519,1175
i_yellowtent,illumination,orb,1_4,4,0.5,18,18,675
i_yellowtent,illumination,orb,1_4,4,0.55,24,24,675
i_yellowtent,illumination,orb,1_4,4,0.6,30,30,675
i_yellowtent,illumination,orb,1_4,4,0.65,45,43,675
i_yellowtent,illumination,orb,1_4,4,0.7,69,61,675
i_yellowtent,illumination,orb,1_4,4,0.75,96,75,675
i_yellowtent,illumination,orb,1_4,4,0.8,149,102,675
i_yellowtent,illumination,orb,1_4,4,0.85,273,130,675
i_yellowtent,illumination,orb,1_4,4,0.9,477,150,675
i_yellowtent,illumination,orb,1_4,4,0.95,997,199,675
i_yellowtent,illumination,orb,1_4,4,0.99,1823,233,675
i_yellowtent,illumination,orb,1_5,5,0.5,29,27,1365
i_yellowtent,illumination,orb,1_5,5,0.55,45,39,1365
i_yellowtent,illumination,orb,1_5,5,0.6,60,48,1365
i_yellowtent,illumination,orb,1_5,5,0.65,100,75,1365
i_yellowtent,illumination,orb,1_5,5,0.7,148,108,1365
i_yellowtent,illumination,orb,1_5,5,0.75,218,137,1365
i_yellowtent,illumination,orb,1_5,5,0.8,320,166,1365
i_yellowtent,illumination,orb,1_5,5,0.85,461,209,1365
i_yellowtent,illumination,orb,1_5,5,0.9,707,270,1365
