sequence,seq_type,method,pair,baseline_idx,num_kp1,num_kp2,num_matches,time_sec,correct_at_1px,num_ground_truth_at_1px,precision_at_1px,recall_at_1px,correct_at_2px,num_ground_truth_at_2px,precision_at_2px,recall_at_2px,correct_at_3px,num_ground_truth_at_3px,precision_at_3px,recall_at_3px,correct_at_5px,num_ground_truth_at_5px,precision_at_5px,recall_at_5px,correct_at_10px,num_ground_truth_at_10px,precision_at_10px,recall_at_10px
i_books,illumination,orb,1_5,5,1961,1998,856,0.2445460319519043,761,1352,0.889018691588785,0.5628698224852071,792,1524,0.9252336448598131,0.5196850393700787,809,1597,0.9450934579439252,0.506574827802129,825,1697,0.9637850467289719,0.48615203299941073,831,1786,0.9707943925233645,0.4652855543113102
i_books,illumination,orb,1_6,6,1961,1923,1141,0.2445460319519043,1082,1588,0.9482909728308502,0.681360201511335,1112,1693,0.9745836985100789,0.6568222090962788,1121,1727,0.9824715162138475,0.6491024898668211,1124,1768,0.9851007887817704,0.6357466063348416,1131,1802,0.9912357581069238,0.6276359600443951
i_boutique,illumination,sift,1_2,2,3833,3242,1059,0.69595947265625,770,1811,0.7271010387157696,0.4251794588625069,856,2088,0.8083097261567517,0.4099616858237548,879,2318,0.830028328611898,0.37920621225194134,886,2889,0.8366383380547686,0.3066805122879889,894,3391,0.8441926345609065,0.26363904452963727
i_boutique,illumination,sift,1_3,3,3833,3634,433,0.69595947265625,264,1026,0.6096997690531177,0.2573099415204678,328,1477,0.7575057736720554,0.22207176709546378,348,1822,0.8036951501154734,0.19099890230515917,357,2708,0.8244803695150116,0.13183161004431315,359,3581,0.8290993071593533,0.10025132644512706
i_boutique,illumination,sift,1_4,4,3833,3187,453,0.69595947265625,266,973,0.58719646799117,0.2733812949640288,302,1368,0.6666666666666666,0.22076023391812866,312,1760,0.6887417218543046,0.17727272727272728,321,2582,0.7086092715231788,0.12432223082881487,329,3472,0.7262693156732892,0.09475806451612903
i_boutique,illumination,sift,1_5,5,3833,3401,87,0.69595947265625,21,341,0.2413793103448276,0.06158357771260997,28,692,0.3218390804597701,0.04046242774566474,31,1129,0.3563218390804598,0.02745792736935341,35,1927,0.40229885057471265,0.01816294758692268,38,2836,0.4367816091954023,0.013399153737658674
i_boutique,illumination,sift,1_6,6,3833,3222,72,0.69595947265625,18,305,0.25,0.05901639344262295,23,643,0.3194444444444444,0.03576982892690513,26,1042,0.3611111111111111,0.02495201535508637,32,1722,0.4444444444444444,0.018583042973286876,34,2562,0.4722222222222222,0.01327088212334114
i_boutique,illumination,orb,1_2,2,2000,2000,627,0.23785920143127443,423,1083,0.6746411483253588,0.39058171745152354,499,1345,0.79585326953748,0.37100371747211897,530,1451,0.8452950558213717,0.36526533425223984,550,1589,0.8771929824561403,0.3461296412838263,555,1710,0.8851674641148325,0.32456140350877194
i_boutique,illumination,orb,1_3,3,2000,2000,162,0.23785920143127443,70,846,0.43209876543209874,0.08274231678486997,94,1201,0.5802469135802469,0.07826810990840966,111,1433,0.6851851851851852,0.07745987438939288,119,1645,0.7345679012345679,0.07234042553191489,122,1888,0.7530864197530864,0.0646186440677966
i_boutique,illumination,orb,1_4,4,2000,2000,195,0.23785920143127443,92,770,0.4717948717948718,0.11948051948051948,118,1058,0.6051282051282051,0.11153119092627599,138,1215,0.7076923076923077,0.11358024691358025,148,1389,0.7589743589743589,0.10655147588192944,149,1641,0.764102564102564,0.09079829372333943
i_boutique,illumination,orb,1_5,5,2000,2000,19,0.23785920143127443,0,327,0.0,0.0,5,610,0.2631578947368421,0.00819672131147541,5,809,0.2631578947368421,0.006180469715698393,5,1036,0.2631578947368421,0.004826254826254826,5,1299,0.2631578947368421,0.003849114703618168
i_boutique,illumination,orb,1_6,6,2000,2000,32,0.23785920143127443,3,331,0.09375,0.00906344410876133,7,590,0.21875,0.011864406779661017,7,765,0.21875,0.009150326797385621,8,993,0.25,0.008056394763343404,8,1238,0.25,0.006462035541195477
i_bridger,illumination,sift,1_2,2,10625,11175,1546,2.6986087799072265,1091,2997,0.7056921086675291,0.3640306973640307,1367,4554,0.8842173350582148,0.3001756697408871,1403,5971,0.907503234152652,0.2349690169150896,1432,8602,0.926261319534282,0.16647291327598232,1453,10317,0.9398447606727037,0.14083551419986431
i_bridger,illumination,sift,1_3,3,10625,9424,934,2.6986087799072265,675,2367,0.7226980728051392,0.28517110266159695,808,3711,0.8650963597430407,0.21773106979250875,825,4875,0.8832976445396146,0.16923076923076924,830,7160,0.8886509635974305,0.11592178770949721,841,8881,0.9004282655246253,0.09469654318207409
i_bridger,illumination,sift,1_4,4,10625,5119,632,2.6986087799072265,425,1528,0.6724683544303798,0.2781413612565445,498,2228,0.7879746835443038,0.22351885098743268,509,2936,0.805379746835443,0.1733651226158038,524,4769,0.8291139240506329,0.10987628433633885,532,7407,0.8417721518987342,0.07182395031726745
i_bridger,illumination,sift,1_5,5,10625,2057,286,2.6986087799072265,121,598,0.4230769230769231,0.20234113712374582,147,881,0.513986013986014,0.16685584562996594,155,1183,0.541958041958042,0.13102282333051563,161,1977,0.5629370629370629,0.08143651997976732,164,3569,0.5734265734265734,0.04595124684785654
i_bridger,illumination,sift,1_6,6,10625,364,121,2.6986087799072265,28,108,0.23140495867768596,0.25925925925925924,35,159,0.2892561983471074,0.22012578616352202,36,196,0.2975206611570248,0.1836734693877551,36,310,0.2975206611570248,0.11612903225806452,37,552,0.30578512396694213,0.06702898550724638
i_bridger,illumination,orb,1_2,2,2000,2000,474,0.22670483589172363,266,993,0.5611814345991561,0.2678751258811682,388,1341,0.8185654008438819,0.28933631618195377,440,1477,0.9282700421940928,0.2979011509817197,452,1614,0.9535864978902954,0.28004956629491945,462,1772,0.9746835443037974,0.26072234762979685
i_bridger,illumination,orb,1_3,3,2000,2000,521,0.22670483589172363,374,1044,0.7178502879078695,0.35823754789272033,447,1311,0.8579654510556622,0.34096109839816935,493,1435,0.946257197696737,0.34355400696864113,509,1548,0.9769673704414588,0.32881136950904394,514,1694,0.9865642994241842,0.30342384887839435
i_bridger,illumination,orb,1_4,4,2000,2000,289,0.22670483589172363,180,834,0.6228373702422145,0.2158273381294964,229,1128,0.7923875432525952,0.20301418439716312,269,1241,0.9307958477508651,0.21676067687348913,280,1339,0.9688581314878892,0.20911127707244212,286,1450,0.9896193771626297,0.19724137931034483
i_bridger,illumination,orb,1_5,5,2000,2000,165,0.22670483589172363,96,655,0.5818181818181818,0.1465648854961832,117,896,0.7090909090909091,0.13058035714285715,142,1013,0.8606060606060606,0.140177690029615,154,1154,0.9333333333333333,0.13344887348353554,159,1328,0.9636363636363636,0.1197289156626506
i_bridger,illumination,orb,1_6,6,2000,510,16,0.22670483589172363,0,61,0.0,0.0,1,117,0.0625,0.008547008547008548,3,160,0.1875,0.01875,3,249,0.1875,0.012048192771084338,5,362,0.3125,0.013812154696132596
i_brooklyn,illumination,sift,1_2,2,7614,8616,962,2.421861982345581,645,2129,0.6704781704781705,0.30295913574448097,779,3177,0.8097713097713097,0.24519987409505822,794,3930,0.8253638253638254,0.2020356234096692,806,5645,0.8378378378378378,0.14278122232063772,814,7014,0.8461538461538461,0.11605360707157114
i_brooklyn,illumination,sift,1_3,3,7614,6463,2390,2.421861982345581,10,342,0.0041841004184100415,0.029239766081871343,22,1167,0.009205020920502092,0.018851756640959727,229,2523,0.09581589958158995,0.090764962346413,2187,5529,0.9150627615062762,0.3955507325013565,2218,6810,0.9280334728033472,0.325697503671072
i_brooklyn,illumination,sift,1_4,4,7614,6522,407,2.421861982345581,8,198,0.019656019656019656,0.04040404040404041,21,902,0.051597051597051594,0.02328159645232816,238,2634,0.5847665847665847,0.09035687167805619,267,4236,0.6560196560196561,0.06303116147308782,273,6447,0.6707616707616708,0.04234527687296417
i_brooklyn,illumination,sift,1_5,5,7614,6921,2659,2.421861982345581,14,378,0.0052651372696502444,0.037037037037037035,17,1243,0.006393380970289583,0.013676588897827836,60,2445,0.022564874012786763,0.024539877300613498,2430,5726,0.9138773975178639,0.4243800209570381,2466,7087,0.9274163219255359,0.3479610554536475
i_brooklyn,illumination,sift,1_6,6,7614,8147,1012,2.421861982345581,2,334,0.001976284584980237,0.005988023952095809,4,1244,0.003952569169960474,0.003215434083601286,39,2499,0.038537549407114624,0.015606242496998799,858,5461,0.8478260869565217,0.1571140816700238,874,6993,0.8636363636363636,0.12498212498212498
i_brooklyn,illumination,orb,1_2,2,2000,2000,398,0.25498342514038086,219,953,0.550251256281407,0.229800629590766,303,1268,0.7613065326633166,0.23895899053627762,335,1423,0.8417085427135679,0.2354181307097681,348,1572,0.8743718592964824,0.22137404580152673,353,1725,0.8869346733668342,0.2046376811594203
i_brooklyn,illumination,orb,1_3,3,2000,2000,809,0.25498342514038086,4,211,0.004944375772558714,0.018957345971563982,9,567,0.011124845488257108,0.015873015873015872,254,1127,0.31396786155747836,0.225377107364685,740,1729,0.9147095179233622,0.42799305957200695,775,1890,0.957972805933251,0.41005291005291006
i_brooklyn,illumination,orb,1_4,4,2000,2000,47,0.25498342514038086,0,74,0.0,0.0,5,237,0.10638297872340426,0.02109704641350211,17,385,0.3617021276595745,0.04415584415584416,27,483,0.574468085106383,0.055900621118012424,28,640,0.5957446808510638,0.04375
i_brooklyn,illumination,orb,1_5,5,2000,2000,744,0.25498342514038086,1,186,0.0013440860215053765,0.005376344086021506,1,471,0.0013440860215053765,0.0021231422505307855,84,884,0.11290322580645161,0.09502262443438914,634,1691,0.8521505376344086,0.37492607924305144,697,1852,0.9368279569892473,0.37634989200863933
i_brooklyn,illumination,orb,1_6,6,2000,2000,362,0.25498342514038086,1,164,0.0027624309392265192,0.006097560975609756,2,441,0.0055248618784530384,0.0045351473922902496,60,872,0.16574585635359115,0.06880733944954129,295,1411,0.8149171270718232,0.2090715804394047,316,1600,0.8729281767955801,0.1975
i_castle,illumination,sift,1_2,2,1628,1560,56,0.16778817176818847,35,203,0.625,0.1724137931034483,39,356,0.6964285714285714,0.10955056179775281,41,496,0.7321428571428571,0.08266129032258064,41,927,0.7321428571428571,0.04422869471413161,42,1464,0.75,0.028688524590163935
i_castle,illumination,sift,1_3,3,1628,1198,180,0.16778817176818847,132,345,0.7333333333333333,0.3826086956521739,142,451,0.7888888888888889,0.3148558758314856,143,573,0.7944444444444444,0.24956369982547993,149,870,0.8277777777777777,0.17126436781609194,151,1289,0.8388888888888889,0.11714507370054306
i_castle,illumination,sift,1_4,4,1628,686,136,0.16778817176818847,87,224,0.6397058823529411,0.38839285714285715,105,313,0.7720588235294118,0.3354632587859425,106,368,0.7794117647058824,0.28804347826086957,113,531,0.8308823529411765,0.2128060263653484,114,948,0.8382352941176471,0.12025316455696203
i_castle,illumination,sift,1_5,5,1628,654,64,0.16778817176818847,35,144,0.546875,0.24305555555555555,40,214,0.625,0.18691588785046728,41,277,0.640625,0.148014440433213,42,466,0.65625,0.09012875536480687,44,887,0.6875,0.0496054114994363
i_castle,illumination,sift,1_6,6,1628,1002,57,0.16778817176818847,31,213,0.543859649122807,0.14553990610328638,38,308,0.6666666666666666,0.12337662337662338,39,406,0.6842105263157895,0.0960591133004926,41,687,0.7192982456140351,0.05967976710334789,43,1120,0.7543859649122807,0.038392857142857145
i_castle,illumination,orb,1_2,2,2000,2000,33,0.2243072509765625,13,346,0.3939393939393939,0.03757225433526012,18,630,0.5454545454545454,0.02857142857142857,23,865,0.696969696969697,0.026589595375722544,26,1167,0.7878787878787878,0.022279348757497857,26,1574,0.7878787878787878,0.016518424396442185
i_castle,illumination,orb,1_3,3,2000,1983,49,0.2243072509765625,28,570,0.5714285714285714,0.04912280701754386,35,862,0.7142857142857143,0.04060324825986079,43,1059,0.8775510204081632,0.04060434372049103,44,1321,0.8979591836734694,0.033308099924299776,45,1716,0.9183673469387755,0.026223776223776224
i_castle,illumination,orb,1_4,4,2000,1768,69,0.2243072509765625,30,540,0.43478260869565216,0.05555555555555555,42,867,0.6086956521739131,0.04844290657439446,53,1094,0.7681159420289855,0.048446069469835464,60,1347,0.8695652173913043,0.044543429844097995,62,1661,0.8985507246376812,0.03732691149909693
i_castle,illumination,orb,1_5,5,2000,1942,7,0.2243072509765625,3,291,0.42857142857142855,0.010309278350515464,3,534,0.42857142857142855,0.0056179775280898875,3,700,0.42857142857142855,0.004285714285714286,4,967,0.5714285714285714,0.004136504653567736,4,1361,0.5714285714285714,0.0029390154298310064
i_castle,illumination,orb,1_6,6,2000,2000,18,0.2243072509765625,4,370,0.2222222222222222,0.010810810810810811,6,620,0.3333333333333333,0.00967741935483871,7,805,0.3888888888888889,0.008695652173913044,8,1042,0.4444444444444444,0.007677543186180422,8,1273,0.4444444444444444,0.006284367635506678
i_chestnuts,illumination,sift,1_2,2,2034,2674,864,0.34077916145324705,790,1084,0.9143518518518519,0.7287822878228782,818,1236,0.9467592592592593,0.6618122977346278,824,1380,0.9537037037037037,0.5971014492753624,829,1736,0.9594907407407407,0.47753456221198154,831,1985,0.9618055555555556,0.418639798488665
i_chestnuts,illumination,sift,1_3,3,2034,2707,839,0.34077916145324705,786,1090,0.9368295589988082,0.7211009174311926,809,1235,0.964243146603099,0.6550607287449393,812,1366,0.9678188319427891,0.5944363103953147,818,1714,0.9749702026221693,0.47724620770128356,819,1976,0.9761620977353993,0.4144736842105263
i_chestnuts,illumination,sift,1_4,4,2034,2492,853,0.34077916145324705,798,1054,0.9355216881594373,0.7571157495256167,815,1199,0.9554513481828839,0.6797331109257715,823,1359,0.9648300117233294,0.6055923473142016,824,1705,0.9660023446658851,0.48328445747800586,826,1943,0.9683470105509965,0.4251158003088008
i_chestnuts,illumination,sift,1_5,5,2034,2030,705,0.34077916145324705,652,935,0.924822695035461,0.6973262032085561,670,1076,0.950354609929078,0.6226765799256505,674,1234,0.9560283687943263,0.546191247974068,675,1597,0.9574468085106383,0.4226675015654352,676,1917,0.9588652482269504,0.3526343244653104
i_chestnuts,illumination,sift,1_6,6,2034,1754,440,0.34077916145324705,387,654,0.8795454545454545,0.591743119266055,403,782,0.9159090909090909,0.5153452685421995,405,934,0.9204545454545454,0.4336188436830835,406,1289,0.9227272727272727,0.31497284716834756,408,1769,0.9272727272727272,0.23063877897117016
i_chestnuts,illumination,orb,1_2,2,2000,2000,119,0.23324437141418458,96,781,0.8067226890756303,0.12291933418693982,101,1066,0.8487394957983193,0.0947467166979362,110,1311,0.9243697478991597,0.08390541571319603,114,1571,0.957983193277311,0.07256524506683641,117,1829,0.9831932773109243,0.06396938217605248
i_chestnuts,illumination,orb,1_3,3,2000,2000,119,0.23324437141418458,84,792,0.7058823529411765,0.10606060606060606,93,1071,0.7815126050420168,0.08683473389355742,103,1341,0.865546218487395,0.07680835197613721,111,1607,0.9327731092436975,0.06907280647168637,114,1887,0.957983193277311,0.06041335453100159
i_chestnuts,illumination,orb,1_4,4,2000,2000,163,0.23324437141418458,113,844,0.6932515337423313,0.1338862559241706,132,1110,0.8098159509202454,0.11891891891891893,143,1344,0.8773006134969326,0.10639880952380952,150,1624,0.9202453987730062,0.09236453201970443,155,1923,0.950920245398773,0.08060322412896516
i_chestnuts,illumination,orb,1_5,5,2000,2000,113,0.23324437141418458,78,840,0.6902654867256637,0.09285714285714286,92,1124,0.8141592920353983,0.08185053380782918,102,1363,0.9026548672566371,0.0748349229640499,109,1661,0.9646017699115044,0.06562311860325105,110,1876,0.9734513274336283,0.05863539445628998
i_chestnuts,illumination,orb,1_6,6,2000,2000,47,0.23324437141418458,35,719,0.7446808510638298,0.048678720445062586,37,984,0.7872340425531915,0.037601626016260166,38,1178,0.8085106382978723,0.03225806451612903,41,1473,0.8723404255319149,0.027834351663272233,41,1775,0.8723404255319149,0.023098591549295774
i_contruction,illumination,sift,1_2,2,5388,5425,4034,1.9698834896087647,3879,4143,0.9615765989092712,0.9362780593772628,3960,4290,0.9816559246405553,0.9230769230769231,3982,4364,0.9871095686663361,0.9124656278643446,3998,4626,0.9910758552305404,0.8642455685257242,4002,5134,0.9920674268715914,0.7795091546552396
i_contruction,illumination,sift,1_3,3,5388,5390,3995,1.9698834896087647,3822,4109,0.9566958698372966,0.9301533219761499,3931,4275,0.9839799749687109,0.9195321637426901,3946,4319,0.9877346683354192,0.9136374160685344,3957,4580,0.9904881101376721,0.8639737991266375,3962,5067,0.9917396745932415,0.7819222419577659
i_contruction,illumination,sift,1_4,4,5388,5474,2936,1.9698834896087647,2702,3227,0.920299727520436,0.8373101952277657,2826,3506,0.9625340599455041,0.8060467769537935,2870,3662,0.9775204359673024,0.7837247405789186,2890,4035,0.9843324250681199,0.7162329615861215,2897,4823,0.986716621253406,0.6006634874559403
i_contruction,illumination,sift,1_5,5,5388,10620,555,1.9698834896087647,356,1459,0.6414414414414414,0.24400274160383825,471,2190,0.8486486486486486,0.21506849315068494,506,2627,0.9117117117117117,0.19261515036162924,528,3468,0.9513513513513514,0.1522491349480969,530,4795,0.954954954954955,0.1105318039624609
i_contruction,illumination,sift,1_6,6,5388,10174,219,1.9698834896087647,117,891,0.5342465753424658,0.13131313131313133,164,1554,0.7488584474885844,0.10553410553410554,184,2030,0.8401826484018264,0.09064039408866995,192,2911,0.8767123287671232,0.06595671590518722,195,4318,0.8904109589041096,0.045159796201945344
i_contruction,illumination,orb,1_2,2,2000,2000,1466,0.28325519561767576,1319,1663,0.8997271487039563,0.7931449188214071,1419,1852,0.9679399727148704,0.7661987041036717,1454,1921,0.9918144611186903,0.7568974492451848,1462,1950,0.9972714870395635,0.7497435897435898,1463,1969,0.9979536152796725,0.7430167597765364
i_contruction,illumination,orb,1_3,3,2000,2000,1403,0.28325519561767576,1270,1650,0.9052031361368497,0.7696969696969697,1359,1857,0.9686386315039202,0.7318255250403877,1388,1904,0.9893086243763364,0.7289915966386554,1398,1933,0.9964362081254454,0.7232281427832384,1399,1957,0.9971489665003563,0.71486969851814
i_contruction,illumination,orb,1_4,4,2000,2000,684,0.28325519561767576,560,1282,0.8187134502923976,0.43681747269890797,637,1566,0.9312865497076024,0.40676883780332057,664,1702,0.9707602339181286,0.3901292596944771,673,1797,0.9839181286549707,0.3745130773511408,675,1859,0.9868421052631579,0.3630984400215169
i_contruction,illumination,orb,1_5,5,2000,2000,119,0.28325519561767576,60,477,0.5042016806722689,0.12578616352201258,80,741,0.6722689075630253,0.10796221322537113,92,949,0.773109243697479,0.09694415173867228,96,1197,0.8067226890756303,0.08020050125313283,97,1442,0.8151260504201681,0.06726768377253814
i_contruction,illumination,orb,1_6,6,2000,2000,57,0.28325519561767576,14,259,0.24561403508771928,0.05405405405405406,20,461,0.3508771929824561,0.04338394793926247,26,631,0.45614035087719296,0.04120443740095087,35,870,0.6140350877192983,0.040229885057471264,39,1170,0.6842105263157895,0.03333333333333333
i_crownday,illumination,sift,1_2,2,2439,2728,114,0.49772868156433103,74,375,0.6491228070175439,0.19733333333333333,86,562,0.7543859649122807,0.15302491103202848,93,721,0.8157894736842105,0.1289875173370319,95,1095,0.8333333333333334,0.0867579908675799,96,1738,0.8421052631578947,0.05523590333716916
i_crownday,illumination,sift,1_3,3,2439,2497,217,0.49772868156433103,136,527,0.6267281105990783,0.25806451612903225,157,738,0.7235023041474654,0.2127371273712737,166,884,0.7649769585253456,0.18778280542986425,171,1232,0.7880184331797235,0.1387987012987013,175,1857,0.8064516129032258,0.0942380183091007
i_crownday,illumination,sift,1_4,4,2439,2530,369,0.49772868156433103,271,703,0.7344173441734417,0.38549075391180654,311,918,0.8428184281842819,0.33877995642701525,321,1043,0.8699186991869918,0.3077660594439118,330,1403,0.8943089430894309,0.23521026372059872,337,1968,0.9132791327913279,0.17123983739837398
i_crownday,illumination,sift,1_5,5,2439,2447,655,0.49772868156433103,460,814,0.7022900763358778,0.5651105651105651,567,1100,0.8656488549618321,0.5154545454545455,590,1246,0.9007633587786259,0.47351524879614765,607,1582,0.9267175572519084,0.3836915297092288,621,2076,0.9480916030534351,0.2991329479768786
i_crownday,illumination,sift,1_6,6,2439,2442,128,0.49772868156433103,63,371,0.4921875,0.16981132075471697,86,561,0.671875,0.1532976827094474,91,707,0.7109375,0.12871287128712872,94,1089,0.734375,0.08631772268135904,94,1716,0.734375,0.054778554778554776
i_crownday,illumination,orb,1_2,2,2000,2000,43,0.24713487625122071,24,529,0.5581395348837209,0.045368620037807186,29,747,0.6744186046511628,0.038821954484605084,30,839,0.6976744186046512,0.03575685339690107,32,950,0.7441860465116279,0.03368421052631579,33,1064,0.7674418604651163,0.03101503759398496
i_crownday,illumination,orb,1_3,3,2000,2000,108,0.24713487625122071,71,751,0.6574074074074074,0.09454061251664447,80,987,0.7407407407407407,0.08105369807497467,88,1105,0.8148148148148148,0.07963800904977375,91,1256,0.8425925925925926,0.07245222929936306,94,1431,0.8703703703703703,0.06568832983927324
i_crownday,illumination,orb,1_4,4,2000,2000,280,0.24713487625122071,180,956,0.6428571428571429,0.18828451882845187,231,1207,0.825,0.19138359569179786,248,1313,0.8857142857142857,0.18888042650418888,258,1434,0.9214285714285714,0.1799163179916318,265,1577,0.9464285714285714,0.16804058338617628
i_crownday,illumination,orb,1_5,5,2000,2000,548,0.24713487625122071,362,1135,0.6605839416058394,0.31894273127753303,463,1457,0.8448905109489051,0.3177762525737817,517,1591,0.9434306569343066,0.3249528598365808,534,1712,0.9744525547445255,0.3119158878504673,541,1842,0.9872262773722628,0.2937024972855592
i_crownday,illumination,orb,1_6,6,2000,2000,48,0.24713487625122071,24,479,0.5,0.05010438413361169,30,711,0.625,0.04219409282700422,35,803,0.7291666666666666,0.043586550435865505,37,921,0.7708333333333334,0.04017372421281216,38,1061,0.7916666666666666,0.03581526861451461
i_crownnight,illumination,sift,1_2,2,7698,6437,811,1.8379015445709228,589,1501,0.7262638717632552,0.3924050632911392,703,2199,0.8668310727496917,0.3196907685311505,726,2713,0.8951911220715166,0.2676004423147807,740,4047,0.9124537607891492,0.1828514949345194,750,5947,0.9247842170160296,0.1261140070623844
i_crownnight,illumination,sift,1_3,3,7698,6013,758,1.8379015445709228,553,1406,0.7295514511873351,0.3933143669985775,660,2102,0.8707124010554089,0.3139866793529971,680,2640,0.8970976253298153,0.25757575757575757,693,3990,0.9142480211081794,0.1736842105263158,697,5832,0.9195250659630607,0.1195130315500686
i_crownnight,illumination,sift,1_4,4,7698,6202,718,1.8379015445709228,537,1368,0.7479108635097493,0.3925438596491228,613,2025,0.8537604456824512,0.30271604938271607,628,2571,0.8746518105849582,0.24426293271100738,643,3892,0.8955431754874652,0.16521068859198357,650,5786,0.9052924791086351,0.1123401313515382
i_crownnight,illumination,sift,1_5,5,7698,4597,537,1.8379015445709228,379,1032,0.7057728119180633,0.36724806201550386,448,1556,0.8342644320297952,0.2879177377892031,466,2003,0.8677839851024208,0.2326510234648028,470,3058,0.8752327746741154,0.15369522563767168,476,4681,0.8864059590316573,0.10168767357402264
i_crownnight,illumination,sift,1_6,6,7698,1237,91,1.8379015445709228,0,26,0.0,0.0,1,62,0.01098901098901099,0.016129032258064516,1,99,0.01098901098901099,0.010101010101010102,1,210,0.01098901098901099,0.004761904761904762,1,463,0.01098901098901099,0.0021598272138228943
i_crownnight,illumination,orb,1_2,2,2000,2000,182,0.24839062690734864,112,683,0.6153846153846154,0.16398243045387995,147,924,0.8076923076923077,0.1590909090909091,164,1042,0.9010989010989011,0.15738963531669867,170,1202,0.9340659340659341,0.14143094841930118,172,1406,0.945054945054945,0.12233285917496443
i_crownnight,illumination,orb,1_3,3,2000,2000,157,0.24839062690734864,86,588,0.5477707006369427,0.14625850340136054,117,829,0.7452229299363057,0.1411338962605549,132,982,0.8407643312101911,0.13441955193482688,140,1136,0.89171974522293,0.12323943661971831,143,1356,0.910828025477707,0.10545722713864307
i_crownnight,illumination,orb,1_4,4,2000,2000,126,0.24839062690734864,69,563,0.5476190476190477,0.12255772646536411,99,776,0.7857142857142857,0.12757731958762886,109,910,0.8650793650793651,0.11978021978021978,114,1086,0.9047619047619048,0.10497237569060773,114,1316,0.9047619047619048,0.08662613981762918
i_crownnight,illumination,orb,1_5,5,2000,2000,71,0.24839062690734864,41,415,0.5774647887323944,0.09879518072289156,52,611,0.7323943661971831,0.0851063829787234,59,730,0.8309859154929577,0.08082191780821918,60,856,0.8450704225352113,0.07009345794392523,62,1044,0.8732394366197183,0.05938697318007663
i_crownnight,illumination,orb,1_6,6,2000,1920,7,0.24839062690734864,0,12,0.0,0.0,0,37,0.0,0.0,0,55,0.0,0.0,0,77,0.0,0.0,0,142,0.0,0.0
i_dc,illumination,sift,1_2,2,18451,15687,943,22.78541588783264,560,3469,0.5938494167550371,0.1614298068607668,661,5143,0.7009544008483564,0.1285242076608983,672,6433,0.7126193001060446,0.1044613710554951,682,9243,0.7232237539766702,0.07378556745645354,700,12394,0.7423117709437964,0.05647894142326933
i_dc,illumination,sift,1_3,3,18451,25684,1028,22.78541588783264,191,1677,0.1857976653696498,0.1138938580799046,729,6533,0.7091439688715954,0.11158732588397367,757,8595,0.7363813229571985,0.08807446189645142,768,11589,0.7470817120622568,0.06626973854517215,794,14855,0.7723735408560312,0.05345001682935039
i_dc,illumination,sift,1_4,4,18451,39689,1076,22.78541588783264,26,812,0.024163568773234202,0.03201970443349754,668,7043,0.620817843866171,0.09484594632968905,795,10390,0.7388475836431226,0.07651588065447545,816,13755,0.758364312267658,0.05932388222464558,844,16761,0.7843866171003717,0.05035499075234175
i_dc,illumination,sift,1_5,5,18451,43337,1090,22.78541588783264,3,782,0.0027522935779816515,0.0038363171355498722,240,5037,0.22018348623853212,0.047647409172126266,794,10538,0.728440366972477,0.07534636553425697,829,14144,0.7605504587155963,0.058611425339366516,851,17053,0.7807339449541284,0.0499032428311734
i_dc,illumination,sift,1_6,6,18451,43524,1353,22.78541588783264,4,890,0.0029563932002956393,0.0044943820224719105,138,4483,0.10199556541019955,0.030782957840731654,983,10870,0.7265336289726534,0.09043238270469181,1065,14735,0.7871396895787139,0.07227689175432643,1096,17574,0.8100517368810052,0.06236485717537271
i_dc,illumination,orb,1_2,2,2000,2000,98,0.30254592895507815,55,343,0.5612244897959183,0.16034985422740525,69,491,0.7040816326530612,0.14052953156822812,80,554,0.8163265306122449,0.1444043321299639,85,661,0.8673469387755102,0.12859304084720122,86,829,0.8775510204081632,0.1037394451145959
i_dc,illumination,orb,1_3,3,2000,2000,41,0.30254592895507815,9,146,0.21951219512195122,0.06164383561643835,13,262,0.3170731707317073,0.04961832061068702,21,334,0.5121951219512195,0.06287425149700598,25,407,0.6097560975609756,0.06142506142506143,26,566,0.6341463414634146,0.045936395759717315
i_dc,illumination,orb,1_4,4,2000,2000,66,0.30254592895507815,12,130,0.18181818181818182,0.09230769230769231,27,337,0.4090909090909091,0.08011869436201781,46,501,0.696969696969697,0.09181636726546906,52,644,0.7878787878787878,0.08074534161490683,52,886,0.7878787878787878,0.05869074492099323
i_dc,illumination,orb,1_5,5,2000,2000,76,0.30254592895507815,6,95,0.07894736842105263,0.06315789473684211,11,264,0.14473684210526316,0.041666666666666664,35,484,0.4605263157894737,0.07231404958677685,44,645,0.5789473684210527,0.06821705426356589,49,841,0.6447368421052632,0.05826397146254459
i_dc,illumination,orb,1_6,6,2000,2000,81,0.30254592895507815,7,83,0.08641975308641975,0.08433734939759036,11,238,0.13580246913580246,0.046218487394957986,45,476,0.5555555555555556,0.09453781512605042,59,644,0.7283950617283951,0.09161490683229814,62,837,0.7654320987654321,0.07407407407407407
i_dome,illumination,sift,1_2,2,6573,5470,1854,1.8421477794647216,1581,2926,0.8527508090614887,0.5403280929596719,1646,3296,0.8878101402373247,0.4993932038834951,1650,3676,0.889967637540453,0.44885745375408054,1660,4880,0.895361380798274,0.3401639344262295,1667,5902,0.8991370010787486,0.2824466282616062
